"id_incidente","data_registro","tipo_incidente","volume_titulares","severidade_reputacional","canal_origem","regra_j48_weka","probabilidade_perda"
4676,"2035-04-20","Ausencia_Termos",475,9,"E-commerce","Baixo_Risco",0.36
4677,"2031-12-15","Vazamento_API",3118,9,"Portal_Cliente","Alto_Risco_Sancao",0.79
4678,"2034-05-19","Falha_Cookies",1705,6,"E-commerce","Baixo_Risco",0.46
4679,"2032-03-16","Ausencia_Termos",2287,9,"App_Mobile","Baixo_Risco",0.18
4680,"2035-08-31","Vazamento_API",8333,7,"E-commerce","Alto_Risco_Sancao",0.84
4681,"2037-09-12","Vazamento_API",7503,9,"E-commerce","Alto_Risco_Sancao",0.83
4682,"2037-10-26","Ausencia_Termos",4487,10,"Portal_Cliente","Baixo_Risco",0.41
4683,"2035-07-20","Ausencia_Termos",7920,10,"E-commerce","Medio_Risco",0.6
4684,"2028-09-19","Ausencia_Termos",8174,1,"Portal_Cliente","Baixo_Risco",0.47
4685,"2037-06-10","Falha_Cookies",1694,2,"E-commerce","Baixo_Risco",0.48
4686,"2033-03-28","Ausencia_Termos",4198,8,"App_Mobile","Baixo_Risco",0.14
4687,"2035-09-18","Ausencia_Termos",7621,8,"Portal_Cliente","Medio_Risco",0.52
4688,"2032-06-25","Vazamento_API",6866,9,"E-commerce","Alto_Risco_Sancao",0.84
4689,"2030-11-15","Vazamento_API",7486,8,"Portal_Cliente","Alto_Risco_Sancao",0.87
4690,"2036-01-02","Vazamento_API",3800,8,"Portal_Cliente","Alto_Risco_Sancao",0.98
4691,"2029-09-11","Vazamento_API",4961,8,"Portal_Cliente","Alto_Risco_Sancao",0.94
4692,"2025-09-28","Vazamento_API",8839,10,"Portal_Cliente","Alto_Risco_Sancao",0.83
4693,"2037-01-12","Falha_Cookies",5073,9,"E-commerce","Medio_Risco",0.52
4694,"2036-03-25","Ausencia_Termos",650,3,"E-commerce","Baixo_Risco",0.08
4695,"2028-06-26","Falha_Cookies",9707,4,"E-commerce","Baixo_Risco",0.15
4696,"2034-01-18","Falha_Cookies",6949,1,"E-commerce","Baixo_Risco",0.21
4697,"2025-01-18","Vazamento_API",5663,7,"App_Mobile","Alto_Risco_Sancao",0.87
4698,"2033-01-06","Falha_Cookies",3274,8,"E-commerce","Baixo_Risco",0.41
4699,"2028-07-03","Falha_Cookies",4920,6,"E-commerce","Baixo_Risco",0.43
4700,"2029-01-27","Vazamento_API",5444,7,"App_Mobile","Alto_Risco_Sancao",0.93
4701,"2027-12-20","Ausencia_Termos",210,9,"App_Mobile","Baixo_Risco",0.22
4702,"2032-03-20","Vazamento_API",5976,8,"App_Mobile","Alto_Risco_Sancao",0.88
4703,"2029-12-01","Ausencia_Termos",747,8,"E-commerce","Baixo_Risco",0.42
4704,"2031-04-07","Vazamento_API",7838,9,"E-commerce","Alto_Risco_Sancao",0.87
4705,"2029-03-14","Vazamento_API",7057,9,"Portal_Cliente","Alto_Risco_Sancao",0.8
4706,"2036-05-06","Vazamento_API",6191,8,"App_Mobile","Alto_Risco_Sancao",0.93
4707,"2026-09-19","Falha_Cookies",2895,4,"E-commerce","Baixo_Risco",0.32
4708,"2031-01-22","Ausencia_Termos",6871,6,"E-commerce","Medio_Risco",0.65
4709,"2026-06-05","Falha_Cookies",6849,7,"E-commerce","Medio_Risco",0.61
4710,"2027-03-29","Vazamento_API",5729,10,"E-commerce","Alto_Risco_Sancao",0.8
4711,"2033-02-05","Vazamento_API",8275,9,"Portal_Cliente","Alto_Risco_Sancao",0.77
4712,"2033-07-13","Vazamento_API",8603,8,"Portal_Cliente","Alto_Risco_Sancao",0.82
4713,"2028-11-21","Falha_Cookies",7017,5,"App_Mobile","Medio_Risco",0.63
4714,"2026-03-23","Vazamento_API",3926,9,"Portal_Cliente","Alto_Risco_Sancao",0.97
4715,"2033-06-16","Ausencia_Termos",5770,4,"Portal_Cliente","Baixo_Risco",0.09
4716,"2035-05-26","Vazamento_API",4624,8,"Portal_Cliente","Alto_Risco_Sancao",0.76
4717,"2032-09-26","Vazamento_API",9097,6,"App_Mobile","Medio_Risco",0.74
4718,"2035-12-08","Falha_Cookies",7224,9,"E-commerce","Medio_Risco",0.69
4719,"2035-01-04","Vazamento_API",7324,8,"E-commerce","Alto_Risco_Sancao",0.76
4720,"2034-07-20","Ausencia_Termos",1990,7,"E-commerce","Baixo_Risco",0.2
4721,"2029-03-31","Vazamento_API",4929,7,"App_Mobile","Alto_Risco_Sancao",0.76
4722,"2030-08-09","Falha_Cookies",349,5,"App_Mobile","Baixo_Risco",0.23
4723,"2036-12-25","Ausencia_Termos",5408,3,"Portal_Cliente","Baixo_Risco",0.34
4724,"2026-02-25","Ausencia_Termos",3326,2,"E-commerce","Baixo_Risco",0.36
4725,"2027-11-22","Vazamento_API",3863,6,"E-commerce","Baixo_Risco",0.48
4726,"2025-04-16","Ausencia_Termos",960,7,"Portal_Cliente","Baixo_Risco",0.15
4727,"2030-08-29","Vazamento_API",2694,6,"Portal_Cliente","Baixo_Risco",0.39
4728,"2026-10-10","Vazamento_API",4144,8,"E-commerce","Alto_Risco_Sancao",0.76
4729,"2037-05-06","Falha_Cookies",862,6,"E-commerce","Baixo_Risco",0.36
4730,"2029-11-11","Vazamento_API",7583,9,"E-commerce","Alto_Risco_Sancao",0.77
4731,"2025-09-15","Vazamento_API",9767,9,"Portal_Cliente","Alto_Risco_Sancao",0.86
4732,"2037-09-10","Vazamento_API",7651,7,"App_Mobile","Alto_Risco_Sancao",0.94
4733,"2025-03-17","Ausencia_Termos",8032,2,"E-commerce","Baixo_Risco",0.48
4734,"2034-11-15","Falha_Cookies",1713,2,"E-commerce","Baixo_Risco",0.2
4735,"2038-07-22","Ausencia_Termos",4267,2,"App_Mobile","Baixo_Risco",0.32
4736,"2026-04-12","Ausencia_Termos",9034,3,"E-commerce","Baixo_Risco",0.23
4737,"2035-10-31","Falha_Cookies",5893,6,"E-commerce","Medio_Risco",0.52
4738,"2029-11-11","Vazamento_API",8908,9,"Portal_Cliente","Alto_Risco_Sancao",0.79
4739,"2034-08-01","Falha_Cookies",9239,10,"Portal_Cliente","Medio_Risco",0.53
4740,"2035-08-07","Ausencia_Termos",1182,2,"E-commerce","Baixo_Risco",0.07
4741,"2031-05-02","Vazamento_API",7645,9,"Portal_Cliente","Alto_Risco_Sancao",0.81
4742,"2037-05-02","Falha_Cookies",5056,4,"Portal_Cliente","Baixo_Risco",0.11
4743,"2031-06-24","Falha_Cookies",1182,10,"E-commerce","Baixo_Risco",0.13
4744,"2036-11-29","Ausencia_Termos",3824,5,"E-commerce","Baixo_Risco",0.18
4745,"2026-01-12","Vazamento_API",6537,8,"Portal_Cliente","Alto_Risco_Sancao",0.95
4746,"2029-06-02","Ausencia_Termos",1376,7,"Portal_Cliente","Baixo_Risco",0.45
4747,"2034-12-12","Falha_Cookies",9842,7,"Portal_Cliente","Medio_Risco",0.58
4748,"2031-05-17","Falha_Cookies",8630,3,"E-commerce","Baixo_Risco",0.09
4749,"2026-09-14","Vazamento_API",5362,9,"Portal_Cliente","Alto_Risco_Sancao",0.87
4750,"2036-08-12","Falha_Cookies",2164,4,"E-commerce","Baixo_Risco",0.2
4751,"2035-06-27","Ausencia_Termos",6702,2,"Portal_Cliente","Baixo_Risco",0.47
4752,"2032-12-26","Falha_Cookies",750,5,"E-commerce","Baixo_Risco",0.13
4753,"2031-07-31","Falha_Cookies",8150,3,"App_Mobile","Baixo_Risco",0.3
4754,"2029-05-18","Falha_Cookies",6768,9,"E-commerce","Medio_Risco",0.73
4755,"2026-08-21","Vazamento_API",2967,7,"E-commerce","Alto_Risco_Sancao",0.94
4756,"2030-06-19","Vazamento_API",2716,6,"App_Mobile","Baixo_Risco",0.21
4757,"2030-07-14","Ausencia_Termos",6621,5,"E-commerce","Medio_Risco",0.7
4758,"2034-08-14","Falha_Cookies",6092,9,"App_Mobile","Medio_Risco",0.68
4759,"2028-04-12","Falha_Cookies",2411,9,"E-commerce","Baixo_Risco",0.44
4760,"2030-12-19","Vazamento_API",4397,10,"E-commerce","Alto_Risco_Sancao",0.95
4761,"2030-03-11","Vazamento_API",5930,9,"App_Mobile","Alto_Risco_Sancao",0.92
4762,"2037-05-03","Vazamento_API",2533,8,"App_Mobile","Alto_Risco_Sancao",0.84
4763,"2035-06-03","Falha_Cookies",7913,2,"E-commerce","Baixo_Risco",0.38
4764,"2034-12-20","Ausencia_Termos",5681,6,"Portal_Cliente","Medio_Risco",0.59
4765,"2038-01-22","Falha_Cookies",1895,2,"E-commerce","Baixo_Risco",0.12
4766,"2027-05-13","Falha_Cookies",2797,2,"Portal_Cliente","Baixo_Risco",0.32
4767,"2037-03-16","Ausencia_Termos",1290,8,"Portal_Cliente","Baixo_Risco",0.14
4768,"2036-10-26","Falha_Cookies",1150,9,"E-commerce","Baixo_Risco",0.12
4769,"2030-05-16","Vazamento_API",7308,7,"App_Mobile","Alto_Risco_Sancao",0.92
4770,"2033-05-23","Ausencia_Termos",7270,3,"Portal_Cliente","Baixo_Risco",0.06
4771,"2030-05-31","Ausencia_Termos",6685,4,"E-commerce","Baixo_Risco",0.21
4772,"2026-04-08","Falha_Cookies",2110,9,"Portal_Cliente","Baixo_Risco",0.18
4773,"2034-09-09","Falha_Cookies",5179,9,"App_Mobile","Medio_Risco",0.5
4774,"2038-02-09","Falha_Cookies",7627,3,"Portal_Cliente","Baixo_Risco",0.42
4775,"2030-07-10","Vazamento_API",8607,7,"App_Mobile","Alto_Risco_Sancao",0.91
4776,"2026-02-10","Ausencia_Termos",3491,7,"E-commerce","Baixo_Risco",0.37
4777,"2026-09-14","Falha_Cookies",8134,7,"Portal_Cliente","Medio_Risco",0.62
4778,"2026-08-06","Falha_Cookies",2081,9,"E-commerce","Baixo_Risco",0.28
4779,"2031-04-30","Vazamento_API",5420,9,"E-commerce","Alto_Risco_Sancao",0.89
4780,"2030-07-20","Falha_Cookies",8251,5,"E-commerce","Medio_Risco",0.63
4781,"2026-07-02","Vazamento_API",5117,8,"E-commerce","Alto_Risco_Sancao",0.9
4782,"2033-09-22","Vazamento_API",2925,10,"E-commerce","Alto_Risco_Sancao",0.85
4783,"2028-10-10","Ausencia_Termos",3265,4,"Portal_Cliente","Baixo_Risco",0.09
4784,"2029-01-31","Vazamento_API",2969,8,"E-commerce","Alto_Risco_Sancao",0.92
4785,"2026-05-22","Vazamento_API",8706,8,"App_Mobile","Alto_Risco_Sancao",0.87
4786,"2031-01-03","Vazamento_API",5034,8,"Portal_Cliente","Alto_Risco_Sancao",0.78
4787,"2026-11-06","Falha_Cookies",4207,3,"Portal_Cliente","Baixo_Risco",0.26
4788,"2032-12-31","Falha_Cookies",478,3,"Portal_Cliente","Baixo_Risco",0.29
4789,"2036-03-21","Falha_Cookies",141,5,"Portal_Cliente","Baixo_Risco",0.27
4790,"2033-12-14","Ausencia_Termos",8569,7,"E-commerce","Medio_Risco",0.65
4791,"2029-10-26","Falha_Cookies",369,5,"E-commerce","Baixo_Risco",0.42
4792,"2029-02-06","Falha_Cookies",1394,7,"Portal_Cliente","Baixo_Risco",0.45
4793,"2033-04-22","Ausencia_Termos",7992,10,"App_Mobile","Medio_Risco",0.56
4794,"2030-02-26","Vazamento_API",4705,9,"App_Mobile","Alto_Risco_Sancao",0.9
4795,"2030-01-21","Vazamento_API",8406,9,"E-commerce","Alto_Risco_Sancao",0.76
4796,"2026-07-31","Falha_Cookies",4971,7,"E-commerce","Baixo_Risco",0.15
4797,"2034-09-25","Ausencia_Termos",2462,9,"App_Mobile","Baixo_Risco",0.18
4798,"2032-04-15","Ausencia_Termos",6691,6,"E-commerce","Medio_Risco",0.57
4799,"2035-10-13","Vazamento_API",9859,6,"E-commerce","Medio_Risco",0.59
4800,"2035-09-12","Vazamento_API",6735,8,"E-commerce","Alto_Risco_Sancao",0.91
4801,"2027-05-04","Ausencia_Termos",2747,4,"E-commerce","Baixo_Risco",0.38
4802,"2030-01-18","Ausencia_Termos",629,6,"E-commerce","Baixo_Risco",0.45
4803,"2026-05-15","Vazamento_API",3300,6,"App_Mobile","Baixo_Risco",0.26
4804,"2033-03-02","Vazamento_API",7419,9,"E-commerce","Alto_Risco_Sancao",0.9
4805,"2034-08-26","Ausencia_Termos",2944,9,"Portal_Cliente","Baixo_Risco",0.42
4806,"2026-01-23","Falha_Cookies",3349,8,"E-commerce","Baixo_Risco",0.34
4807,"2025-03-23","Vazamento_API",3687,8,"Portal_Cliente","Alto_Risco_Sancao",0.82
4808,"2025-01-04","Ausencia_Termos",7447,9,"App_Mobile","Medio_Risco",0.66
4809,"2029-04-02","Vazamento_API",5421,9,"E-commerce","Alto_Risco_Sancao",0.96
4810,"2030-12-28","Vazamento_API",4026,8,"Portal_Cliente","Alto_Risco_Sancao",0.8
4811,"2031-08-06","Vazamento_API",2657,10,"E-commerce","Alto_Risco_Sancao",0.9
4812,"2034-03-31","Falha_Cookies",2426,2,"App_Mobile","Baixo_Risco",0.09
4813,"2038-06-13","Falha_Cookies",1641,7,"E-commerce","Baixo_Risco",0.46
4814,"2029-09-20","Vazamento_API",2775,9,"E-commerce","Alto_Risco_Sancao",0.92
4815,"2033-06-30","Ausencia_Termos",680,6,"App_Mobile","Baixo_Risco",0.35
4816,"2026-01-20","Ausencia_Termos",4742,4,"Portal_Cliente","Baixo_Risco",0.15
4817,"2035-06-18","Ausencia_Termos",3680,3,"E-commerce","Baixo_Risco",0.35
4818,"2028-04-16","Vazamento_API",9602,9,"Portal_Cliente","Alto_Risco_Sancao",0.93
4819,"2038-07-27","Vazamento_API",3380,9,"E-commerce","Alto_Risco_Sancao",0.84
4820,"2030-09-30","Falha_Cookies",6337,7,"E-commerce","Medio_Risco",0.57
4821,"2036-08-08","Vazamento_API",8439,8,"Portal_Cliente","Alto_Risco_Sancao",0.75
4822,"2031-05-01","Vazamento_API",2847,8,"App_Mobile","Alto_Risco_Sancao",0.96
4823,"2030-08-15","Falha_Cookies",1496,3,"E-commerce","Baixo_Risco",0.44
4824,"2037-10-30","Ausencia_Termos",5483,4,"E-commerce","Baixo_Risco",0.07
4825,"2025-08-15","Falha_Cookies",2292,8,"Portal_Cliente","Baixo_Risco",0.21
4826,"2036-05-23","Falha_Cookies",8160,2,"Portal_Cliente","Baixo_Risco",0.22
4827,"2031-02-08","Falha_Cookies",6519,8,"E-commerce","Medio_Risco",0.55
4828,"2032-05-04","Vazamento_API",9989,9,"E-commerce","Alto_Risco_Sancao",0.9
4829,"2032-02-04","Falha_Cookies",5865,9,"Portal_Cliente","Medio_Risco",0.66
4830,"2025-07-18","Vazamento_API",7727,7,"E-commerce","Alto_Risco_Sancao",0.78
4831,"2028-11-15","Falha_Cookies",4558,3,"E-commerce","Baixo_Risco",0.29
4832,"2036-08-31","Falha_Cookies",6096,5,"E-commerce","Medio_Risco",0.72
4833,"2035-01-14","Vazamento_API",7157,8,"E-commerce","Alto_Risco_Sancao",0.91
4834,"2026-01-01","Falha_Cookies",1015,8,"Portal_Cliente","Baixo_Risco",0.45
4835,"2032-04-20","Ausencia_Termos",9492,4,"Portal_Cliente","Baixo_Risco",0.18
4836,"2025-04-20","Vazamento_API",5488,9,"E-commerce","Alto_Risco_Sancao",0.96
4837,"2028-04-07","Falha_Cookies",3260,8,"E-commerce","Baixo_Risco",0.08
4838,"2038-08-27","Falha_Cookies",2732,6,"E-commerce","Baixo_Risco",0.26
4839,"2028-06-24","Vazamento_API",5916,9,"E-commerce","Alto_Risco_Sancao",0.97
4840,"2035-11-03","Ausencia_Termos",9633,8,"App_Mobile","Medio_Risco",0.64
4841,"2037-01-18","Vazamento_API",3382,7,"E-commerce","Alto_Risco_Sancao",0.88
4842,"2027-03-21","Falha_Cookies",3827,10,"E-commerce","Baixo_Risco",0.12
4843,"2038-06-12","Vazamento_API",4233,6,"Portal_Cliente","Baixo_Risco",0.24
4844,"2025-07-29","Falha_Cookies",4518,10,"Portal_Cliente","Baixo_Risco",0.25
4845,"2035-05-22","Ausencia_Termos",4766,6,"E-commerce","Baixo_Risco",0.43
4846,"2035-11-08","Falha_Cookies",6418,5,"Portal_Cliente","Medio_Risco",0.51
4847,"2034-12-08","Ausencia_Termos",8718,9,"Portal_Cliente","Medio_Risco",0.57
4848,"2036-09-10","Vazamento_API",4524,6,"E-commerce","Baixo_Risco",0.09
4849,"2025-10-24","Falha_Cookies",1804,3,"Portal_Cliente","Baixo_Risco",0.47
4850,"2026-12-20","Ausencia_Termos",8598,5,"E-commerce","Medio_Risco",0.62
4851,"2027-08-06","Vazamento_API",9773,7,"Portal_Cliente","Alto_Risco_Sancao",0.87
4852,"2029-11-06","Ausencia_Termos",5376,8,"E-commerce","Medio_Risco",0.55
4853,"2033-12-11","Vazamento_API",8565,6,"Portal_Cliente","Medio_Risco",0.68
4854,"2032-03-02","Vazamento_API",8165,8,"App_Mobile","Alto_Risco_Sancao",0.91
4855,"2035-09-02","Vazamento_API",2993,9,"App_Mobile","Alto_Risco_Sancao",0.81
4856,"2038-06-29","Falha_Cookies",3137,7,"E-commerce","Baixo_Risco",0.21
4857,"2028-11-30","Ausencia_Termos",9840,9,"E-commerce","Medio_Risco",0.58
4858,"2027-04-20","Falha_Cookies",8612,3,"Portal_Cliente","Baixo_Risco",0.18
4859,"2037-06-08","Falha_Cookies",4485,9,"E-commerce","Baixo_Risco",0.4
4860,"2031-08-30","Falha_Cookies",2093,10,"E-commerce","Baixo_Risco",0.36
4861,"2025-03-16","Falha_Cookies",4923,5,"E-commerce","Baixo_Risco",0.21
4862,"2029-08-31","Vazamento_API",4860,9,"E-commerce","Alto_Risco_Sancao",0.96
4863,"2030-05-04","Vazamento_API",6033,8,"Portal_Cliente","Alto_Risco_Sancao",0.88
4864,"2036-01-24","Vazamento_API",7249,6,"E-commerce","Medio_Risco",0.57
4865,"2033-07-04","Ausencia_Termos",703,1,"Portal_Cliente","Baixo_Risco",0.19
4866,"2037-12-14","Vazamento_API",5750,8,"Portal_Cliente","Alto_Risco_Sancao",0.83
4867,"2031-10-27","Falha_Cookies",9162,1,"E-commerce","Baixo_Risco",0.3
4868,"2034-02-15","Falha_Cookies",770,9,"App_Mobile","Baixo_Risco",0.23
4869,"2027-01-05","Vazamento_API",5900,7,"Portal_Cliente","Alto_Risco_Sancao",0.87
4870,"2032-10-10","Falha_Cookies",9163,10,"E-commerce","Medio_Risco",0.51
4871,"2033-05-19","Falha_Cookies",1043,4,"E-commerce","Baixo_Risco",0.35
4872,"2038-02-04","Falha_Cookies",848,1,"App_Mobile","Baixo_Risco",0.33
4873,"2030-04-08","Falha_Cookies",2712,1,"Portal_Cliente","Baixo_Risco",0.42
4874,"2038-03-17","Vazamento_API",4624,7,"E-commerce","Alto_Risco_Sancao",0.93
4875,"2028-07-02","Vazamento_API",5425,9,"App_Mobile","Alto_Risco_Sancao",0.84
4876,"2028-03-06","Ausencia_Termos",618,8,"Portal_Cliente","Baixo_Risco",0.2
4877,"2029-07-23","Vazamento_API",4411,9,"App_Mobile","Alto_Risco_Sancao",0.87
4878,"2031-02-05","Falha_Cookies",7732,8,"App_Mobile","Medio_Risco",0.68
4879,"2025-08-24","Falha_Cookies",9629,3,"E-commerce","Baixo_Risco",0.29
4880,"2035-02-26","Ausencia_Termos",887,9,"E-commerce","Baixo_Risco",0.39
4881,"2027-12-16","Vazamento_API",6678,7,"E-commerce","Alto_Risco_Sancao",0.97
4882,"2029-09-04","Falha_Cookies",7345,6,"Portal_Cliente","Medio_Risco",0.64
4883,"2029-03-31","Falha_Cookies",9139,10,"Portal_Cliente","Medio_Risco",0.59
4884,"2037-07-14","Vazamento_API",5949,8,"E-commerce","Alto_Risco_Sancao",0.93
4885,"2036-08-12","Vazamento_API",5631,9,"E-commerce","Alto_Risco_Sancao",0.76
4886,"2034-06-21","Vazamento_API",5593,9,"E-commerce","Alto_Risco_Sancao",0.92
4887,"2028-05-12","Falha_Cookies",2202,8,"App_Mobile","Baixo_Risco",0.2
4888,"2035-04-16","Vazamento_API",8328,8,"E-commerce","Alto_Risco_Sancao",0.9
4889,"2026-09-14","Vazamento_API",7660,9,"E-commerce","Alto_Risco_Sancao",0.77
4890,"2025-02-13","Falha_Cookies",7940,4,"E-commerce","Baixo_Risco",0.19
4891,"2028-03-22","Vazamento_API",8489,7,"E-commerce","Alto_Risco_Sancao",0.85
4892,"2035-05-17","Vazamento_API",3894,6,"Portal_Cliente","Baixo_Risco",0.23
4893,"2025-05-04","Falha_Cookies",591,6,"E-commerce","Baixo_Risco",0.09
4894,"2031-06-30","Vazamento_API",3650,9,"E-commerce","Alto_Risco_Sancao",0.94
4895,"2025-03-26","Falha_Cookies",3448,5,"E-commerce","Baixo_Risco",0.17
4896,"2035-10-20","Falha_Cookies",8854,5,"App_Mobile","Medio_Risco",0.57
4897,"2033-05-09","Vazamento_API",9852,7,"Portal_Cliente","Alto_Risco_Sancao",0.86
4898,"2026-05-28","Falha_Cookies",4143,8,"E-commerce","Baixo_Risco",0.23
4899,"2025-10-23","Vazamento_API",7033,9,"Portal_Cliente","Alto_Risco_Sancao",0.87
4900,"2030-06-11","Ausencia_Termos",5817,7,"E-commerce","Medio_Risco",0.54
4901,"2028-10-05","Ausencia_Termos",3068,6,"E-commerce","Baixo_Risco",0.23
4902,"2026-06-22","Falha_Cookies",741,3,"Portal_Cliente","Baixo_Risco",0.24
4903,"2035-02-20","Falha_Cookies",1186,4,"E-commerce","Baixo_Risco",0.06
4904,"2025-08-01","Falha_Cookies",2757,4,"E-commerce","Baixo_Risco",0.21
4905,"2038-01-25","Falha_Cookies",1653,9,"App_Mobile","Baixo_Risco",0.06
4906,"2028-01-04","Falha_Cookies",6335,10,"Portal_Cliente","Medio_Risco",0.58
4907,"2032-12-14","Ausencia_Termos",2284,2,"Portal_Cliente","Baixo_Risco",0.08
4908,"2028-01-20","Vazamento_API",2825,8,"App_Mobile","Alto_Risco_Sancao",0.95
4909,"2025-11-19","Falha_Cookies",5153,7,"E-commerce","Medio_Risco",0.56
4910,"2031-05-30","Ausencia_Termos",1005,9,"E-commerce","Baixo_Risco",0.22
4911,"2028-12-03","Ausencia_Termos",4820,9,"Portal_Cliente","Baixo_Risco",0.38
4912,"2028-12-28","Falha_Cookies",9340,5,"App_Mobile","Medio_Risco",0.71
4913,"2026-05-16","Vazamento_API",3123,9,"Portal_Cliente","Alto_Risco_Sancao",0.77
4914,"2036-03-22","Vazamento_API",8543,8,"Portal_Cliente","Alto_Risco_Sancao",0.79
4915,"2033-12-29","Vazamento_API",6709,10,"Portal_Cliente","Alto_Risco_Sancao",0.76
4916,"2025-07-10","Falha_Cookies",9966,3,"App_Mobile","Baixo_Risco",0.24
4917,"2029-06-14","Falha_Cookies",5575,1,"E-commerce","Baixo_Risco",0.3
4918,"2029-11-05","Falha_Cookies",4762,7,"E-commerce","Baixo_Risco",0.29
4919,"2025-05-06","Vazamento_API",9261,7,"E-commerce","Alto_Risco_Sancao",0.9
4920,"2031-05-22","Vazamento_API",3126,6,"App_Mobile","Baixo_Risco",0.46
4921,"2034-08-28","Ausencia_Termos",3467,7,"E-commerce","Baixo_Risco",0.38
4922,"2034-05-28","Vazamento_API",9969,10,"E-commerce","Alto_Risco_Sancao",0.84
4923,"2037-09-02","Ausencia_Termos",3237,8,"E-commerce","Baixo_Risco",0.25
4924,"2025-09-06","Ausencia_Termos",9667,3,"E-commerce","Baixo_Risco",0.43
4925,"2029-04-01","Falha_Cookies",9820,2,"E-commerce","Baixo_Risco",0.13
4926,"2026-05-24","Falha_Cookies",2986,5,"Portal_Cliente","Baixo_Risco",0.33
4927,"2029-07-10","Vazamento_API",8379,6,"E-commerce","Medio_Risco",0.61
4928,"2033-06-24","Falha_Cookies",4472,6,"Portal_Cliente","Baixo_Risco",0.47
4929,"2027-03-02","Ausencia_Termos",1227,4,"E-commerce","Baixo_Risco",0.16
4930,"2033-09-29","Falha_Cookies",1755,3,"Portal_Cliente","Baixo_Risco",0.08
4931,"2031-07-01","Vazamento_API",6213,9,"E-commerce","Alto_Risco_Sancao",0.87
4932,"2036-03-09","Vazamento_API",2586,8,"App_Mobile","Alto_Risco_Sancao",0.88
4933,"2038-01-05","Vazamento_API",6217,8,"App_Mobile","Alto_Risco_Sancao",0.77
4934,"2038-05-06","Vazamento_API",9482,6,"App_Mobile","Medio_Risco",0.7
4935,"2028-09-15","Ausencia_Termos",9109,6,"E-commerce","Medio_Risco",0.69
4936,"2032-01-22","Falha_Cookies",574,2,"E-commerce","Baixo_Risco",0.08
4937,"2033-09-13","Ausencia_Termos",1149,2,"Portal_Cliente","Baixo_Risco",0.17
4938,"2032-10-15","Falha_Cookies",140,9,"Portal_Cliente","Baixo_Risco",0.07
4939,"2037-12-16","Falha_Cookies",6733,6,"E-commerce","Medio_Risco",0.72
4940,"2037-10-16","Falha_Cookies",7650,7,"Portal_Cliente","Medio_Risco",0.72
4941,"2037-11-12","Vazamento_API",9581,9,"App_Mobile","Alto_Risco_Sancao",0.77
4942,"2030-03-11","Falha_Cookies",2806,8,"Portal_Cliente","Baixo_Risco",0.27
4943,"2031-04-11","Vazamento_API",3574,9,"App_Mobile","Alto_Risco_Sancao",0.75
4944,"2035-06-06","Ausencia_Termos",2976,1,"Portal_Cliente","Baixo_Risco",0.37
4945,"2035-07-16","Falha_Cookies",5325,4,"Portal_Cliente","Baixo_Risco",0.34
4946,"2029-09-23","Vazamento_API",9041,9,"E-commerce","Alto_Risco_Sancao",0.95
4947,"2038-03-25","Vazamento_API",2958,8,"Portal_Cliente","Alto_Risco_Sancao",0.81
4948,"2034-11-16","Vazamento_API",4484,8,"E-commerce","Alto_Risco_Sancao",0.78
4949,"2027-07-14","Falha_Cookies",132,9,"App_Mobile","Baixo_Risco",0.07
4950,"2033-02-26","Ausencia_Termos",7400,9,"App_Mobile","Medio_Risco",0.69
4951,"2038-03-24","Vazamento_API",9959,8,"Portal_Cliente","Alto_Risco_Sancao",0.97
4952,"2026-08-25","Falha_Cookies",3263,8,"Portal_Cliente","Baixo_Risco",0.35
4953,"2032-04-19","Vazamento_API",4819,7,"Portal_Cliente","Alto_Risco_Sancao",0.81
4954,"2028-05-19","Vazamento_API",6856,9,"E-commerce","Alto_Risco_Sancao",0.97
4955,"2029-08-15","Vazamento_API",7488,6,"Portal_Cliente","Medio_Risco",0.61
4956,"2025-05-16","Falha_Cookies",7787,10,"Portal_Cliente","Medio_Risco",0.63
4957,"2034-10-03","Falha_Cookies",7723,8,"Portal_Cliente","Medio_Risco",0.64
4958,"2035-03-08","Ausencia_Termos",7634,4,"Portal_Cliente","Baixo_Risco",0.3
4959,"2032-12-28","Falha_Cookies",5950,6,"E-commerce","Medio_Risco",0.67
4960,"2027-01-20","Ausencia_Termos",697,6,"E-commerce","Baixo_Risco",0.15
4961,"2025-08-19","Falha_Cookies",6807,8,"Portal_Cliente","Medio_Risco",0.58
4962,"2029-11-01","Falha_Cookies",209,9,"Portal_Cliente","Baixo_Risco",0.22
4963,"2031-12-02","Falha_Cookies",1987,7,"E-commerce","Baixo_Risco",0.09
4964,"2037-07-30","Ausencia_Termos",1814,5,"App_Mobile","Baixo_Risco",0.18
4965,"2026-12-10","Vazamento_API",6984,8,"Portal_Cliente","Alto_Risco_Sancao",0.88
4966,"2028-03-27","Ausencia_Termos",9842,8,"E-commerce","Medio_Risco",0.53
4967,"2036-11-19","Falha_Cookies",7318,3,"E-commerce","Baixo_Risco",0.08
4968,"2037-05-13","Vazamento_API",4017,7,"E-commerce","Alto_Risco_Sancao",0.84
4969,"2036-11-07","Falha_Cookies",9492,2,"Portal_Cliente","Baixo_Risco",0.39
4970,"2031-07-16","Falha_Cookies",8199,9,"E-commerce","Medio_Risco",0.52
4971,"2027-12-16","Ausencia_Termos",6159,6,"E-commerce","Medio_Risco",0.52
